#Brulandsfoss ndf., 84.21.0, Vannføring, dogn
Tidspunkt;Vannføring (m³/s);Korrigert;Kontrollert
2019-07-25 11:00:00Z;28,02633;0;3
2019-07-26 11:00:00Z;28,50925;0;3
2019-07-27 11:00:00Z;28,56225;0;3
2019-07-28 11:00:00Z;29,00677;0;3
2019-07-29 11:00:00Z;29,06278;0;3
2019-07-30 11:00:00Z;46,69513;0;3
2019-07-31 11:00:00Z;108,9713;0;3
2019-08-01 11:00:00Z;77,1452;0;3
2019-08-02 11:00:00Z;66,44987;0;3
2019-08-03 11:00:00Z;56,79086;0;3
2019-08-04 11:00:00Z;48,86481;0;3
2019-08-05 11:00:00Z;44,37142;0;3
2019-08-06 11:00:00Z;41,91137;0;3
2019-08-07 11:00:00Z;42,65141;0;3
2019-08-08 11:00:00Z;45,38795;0;3
2019-08-09 11:00:00Z;45,42498;0;3
2019-08-10 11:00:00Z;40,65885;0;3
2019-08-11 11:00:00Z;39,22138;0;3
2019-08-12 11:00:00Z;42,99927;0;3
2019-08-13 11:00:00Z;52,39264;0;3
2019-08-14 11:00:00Z;54,70647;0;3
2019-08-15 11:00:00Z;55,12367;0;3
2019-08-16 11:00:00Z;51,55286;0;3
2019-08-17 11:00:00Z;51,41334;0;3
2019-08-18 11:00:00Z;56,98589;0;3
2019-08-19 11:00:00Z;54,37222;0;3
2019-08-20 11:00:00Z;84,53759;0;3
2019-08-21 11:00:00Z;83,524;0;3
2019-08-22 11:00:00Z;75,39846;0;3
2019-08-23 11:00:00Z;78,50426;0;3
2019-08-24 11:00:00Z;80,04505;0;3
2019-08-25 11:00:00Z;72,14633;0;3
2019-08-26 11:00:00Z;64,83664;0;3
2019-08-27 11:00:00Z;58,32115;0;3
2019-08-28 11:00:00Z;54,72402;0;3
2019-08-29 11:00:00Z;90,33225;0;3
2019-08-30 11:00:00Z;86,76087;0;3
2019-08-31 11:00:00Z;120,7743;0;3
2019-09-01 11:00:00Z;117,1542;0;3
2019-09-02 11:00:00Z;111,8215;0;3
2019-09-03 11:00:00Z;105,5086;0;3
2019-09-04 11:00:00Z;94,21268;0;3
2019-09-05 11:00:00Z;93,70754;0;3
2019-09-06 11:00:00Z;83,64017;0;3
2019-09-07 11:00:00Z;76,01974;0;3
2019-09-08 11:00:00Z;64,988;0;3
2019-09-09 11:00:00Z;55,05819;0;3
2019-09-10 11:00:00Z;49,37543;0;3
2019-09-11 11:00:00Z;44,49937;0;3
2019-09-12 11:00:00Z;61,80127;0;3
2019-09-13 11:00:00Z;99,92496;0;3
2019-09-14 11:00:00Z;128,054;0;3
2019-09-15 11:00:00Z;217,8871;0;3
2019-09-16 11:00:00Z;222,2604;0;3
2019-09-17 11:00:00Z;187,3761;0;3
2019-09-18 11:00:00Z;144,5584;0;3
2019-09-19 11:00:00Z;117,8315;0;3
2019-09-20 11:00:00Z;101,8529;0;3
2019-09-21 11:00:00Z;91,21448;0;3
2019-09-22 11:00:00Z;79,10039;0;3
2019-09-23 11:00:00Z;67,97324;0;3
2019-09-24 11:00:00Z;59,48925;0;3
2019-09-25 11:00:00Z;52,64029;0;3
2019-09-26 11:00:00Z;46,32081;0;3
2019-09-27 11:00:00Z;41,61009;0;3
2019-09-28 11:00:00Z;35,50334;0;3
2019-09-29 11:00:00Z;30,5919;0;3
2019-09-30 11:00:00Z;28,79562;0;3
2019-10-01 11:00:00Z;31,1982;0;3
2019-10-02 11:00:00Z;31,85944;0;3
2019-10-03 11:00:00Z;30,68806;0;3
2019-10-04 11:00:00Z;29,51212;0;3
2019-10-05 11:00:00Z;27,39907;0;3
2019-10-06 11:00:00Z;25,44469;0;3
2019-10-07 11:00:00Z;24,41329;0;3
2019-10-08 11:00:00Z;22,8732;0;3
2019-10-09 11:00:00Z;21,77072;0;3
2019-10-10 11:00:00Z;22,1973;0;3
2019-10-11 11:00:00Z;26,30251;0;3
2019-10-12 11:00:00Z;30,80817;0;3
2019-10-13 11:00:00Z;30,00215;0;3
2019-10-14 11:00:00Z;27,98553;0;3
2019-10-15 11:00:00Z;26,17621;0;3
2019-10-16 11:00:00Z;23,9818;0;3
2019-10-17 11:00:00Z;22,27077;0;3
2019-10-18 11:00:00Z;21,66301;0;3
2019-10-19 11:00:00Z;19,51871;0;3
2019-10-20 11:00:00Z;16,84168;0;3
2019-10-21 11:00:00Z;14,39525;0;3
2019-10-22 11:00:00Z;32,66584;0;3
2019-10-23 11:00:00Z;52,5694;0;3
2019-10-24 11:00:00Z;42,37837;0;3
2019-10-25 11:00:00Z;49,32035;0;3
2019-10-26 11:00:00Z;47,61031;0;3
2019-10-27 11:00:00Z;40,89161;0;3
2019-10-28 11:00:00Z;36,96974;0;3
2019-10-29 11:00:00Z;33,21729;0;3
2019-10-30 11:00:00Z;29,93031;0;3
2019-10-31 11:00:00Z;39,27092;0;3
2019-11-01 11:00:00Z;34,64445;0;3
2019-11-02 11:00:00Z;28,92954;0;3
2019-11-03 11:00:00Z;25,16065;0;3
2019-11-04 11:00:00Z;21,67796;0;3
2019-11-05 11:00:00Z;19,15837;0;3
2019-11-06 11:00:00Z;17,42477;0;3
2019-11-07 11:00:00Z;16,86463;0;3
2019-11-08 11:00:00Z;16,35001;0;3
2019-11-09 11:00:00Z;16,52395;0;3
2019-11-10 11:00:00Z;16,34694;0;3
2019-11-11 11:00:00Z;16,68198;0;3
2019-11-12 11:00:00Z;16,52449;0;3
2019-11-13 11:00:00Z;17,64951;0;3
2019-11-14 11:00:00Z;17,04919;0;3
2019-11-15 11:00:00Z;13,61444;0;3
2019-11-16 11:00:00Z;10,97099;0;3
2019-11-17 11:00:00Z;8,602247;0;3
2019-11-18 11:00:00Z;9,496957;0;3
2019-11-19 11:00:00Z;9,60719;0;3
2019-11-20 11:00:00Z;8,522812;0;3
2019-11-21 11:00:00Z;8,17318;0;3
2019-11-22 11:00:00Z;8,215064;0;3
2019-11-23 11:00:00Z;5,588396;0;3
2019-11-24 11:00:00Z;4,4549009999999996;0;3
2019-11-25 11:00:00Z;5,161525;0;3
2019-11-26 11:00:00Z;5,435371;0;3
2019-11-27 11:00:00Z;5,556969;0;3
2019-11-28 11:00:00Z;5,490862;0;3
2019-11-29 11:00:00Z;5,004113;0;3
2019-11-30 11:00:00Z;4,293338;0;3
2019-12-01 11:00:00Z;4,456846;0;3
2019-12-02 11:00:00Z;4,730215;0;3
2019-12-03 11:00:00Z;7,727108;0;3
2019-12-04 11:00:00Z;16,47852;0;3
2019-12-05 11:00:00Z;41,68577;0;3
2019-12-06 11:00:00Z;41,12411;0;3
2019-12-07 11:00:00Z;27,92764;0;3
2019-12-08 11:00:00Z;24,32323;0;3
2019-12-09 11:00:00Z;27,99879;0;3
2019-12-10 11:00:00Z;21,19884;0;3
2019-12-11 11:00:00Z;38,29045;0;3
2019-12-12 11:00:00Z;28,99579;0;3
2019-12-13 11:00:00Z;22,87286;0;3
2019-12-14 11:00:00Z;21,78804;0;3
2019-12-15 11:00:00Z;23,60394;0;3
2019-12-16 11:00:00Z;22,27628;0;3
2019-12-17 11:00:00Z;21,94258;0;3
2019-12-18 11:00:00Z;19,40182;0;3
2019-12-19 11:00:00Z;19,38415;0;3
2019-12-20 11:00:00Z;24,46352;0;3
2019-12-21 11:00:00Z;35,40509;0;3
2019-12-22 11:00:00Z;27,92423;0;3
2019-12-23 11:00:00Z;24,27712;0;3
2019-12-24 11:00:00Z;21,53014;0;3
2019-12-25 11:00:00Z;19,23287;0;3
2019-12-26 11:00:00Z;17,28307;0;3
2019-12-27 11:00:00Z;16,91732;0;3
2019-12-28 11:00:00Z;19,4817;0;3
2019-12-29 11:00:00Z;64,38472;0;3
2019-12-30 11:00:00Z;148,8697;0;3
2019-12-31 11:00:00Z;118,2178;0;3
2020-01-01 11:00:00Z;97,5913;0;3
2020-01-02 11:00:00Z;88,37669;0;3
2020-01-03 11:00:00Z;109,1382;0;3
2020-01-04 11:00:00Z;86,00781;0;3
2020-01-05 11:00:00Z;79,53564;0;3
2020-01-06 11:00:00Z;97,08514;0;3
2020-01-07 11:00:00Z;101,265;0;3
2020-01-08 11:00:00Z;138,0315;0;3
2020-01-09 11:00:00Z;105,1961;0;3
2020-01-10 11:00:00Z;85,22197;0;3
2020-01-11 11:00:00Z;85,9024;0;3
2020-01-12 11:00:00Z;97,936;0;3
2020-01-13 11:00:00Z;80,38131;0;3
2020-01-14 11:00:00Z;63,67379;0;3
2020-01-15 11:00:00Z;52,50604;0;3
2020-01-16 11:00:00Z;60,03166;0;3
2020-01-17 11:00:00Z;58,19756;0;3
2020-01-18 11:00:00Z;53,10301;0;3
2020-01-19 11:00:00Z;52,85115;0;3
2020-01-20 11:00:00Z;69,28287;0;3
2020-01-21 11:00:00Z;130,7622;0;3
2020-01-22 11:00:00Z;107,6995;0;3
2020-01-23 11:00:00Z;103,0594;0;3
2020-01-24 11:00:00Z;114,9423;0;3
2020-01-25 11:00:00Z;95,03491;0;3
2020-01-26 11:00:00Z;89,99298;0;3
2020-01-27 11:00:00Z;78,19392;0;3
2020-01-28 11:00:00Z;65,83968;0;3
2020-01-29 11:00:00Z;50,16619;0;3
2020-01-30 11:00:00Z;42,80272;0;3
2020-01-31 11:00:00Z;42,87501;0;3
2020-02-01 11:00:00Z;65,89058;0;3
2020-02-02 11:00:00Z;51,42174;0;3
2020-02-03 11:00:00Z;44,97941;0;3
2020-02-04 11:00:00Z;40,06241;0;3
2020-02-05 11:00:00Z;41,68991;0;3
2020-02-06 11:00:00Z;51,2799;0;3
2020-02-07 11:00:00Z;45,84011;0;3
2020-02-08 11:00:00Z;43,85273;0;3
2020-02-09 11:00:00Z;53,9137;0;3
2020-02-10 11:00:00Z;56,98615;0;3
2020-02-11 11:00:00Z;47,10956;0;3
2020-02-12 11:00:00Z;44,43092;0;3
2020-02-13 11:00:00Z;41,92167;0;3
2020-02-14 11:00:00Z;41,59793;0;3
2020-02-15 11:00:00Z;42,39518;0;3
2020-02-16 11:00:00Z;53,76634;0;3
2020-02-17 11:00:00Z;62,44115;0;3
2020-02-18 11:00:00Z;67,38299;0;3
2020-02-19 11:00:00Z;52,03246;0;3
2020-02-20 11:00:00Z;46,13839;0;3
2020-02-21 11:00:00Z;51,88418;0;3
2020-02-22 11:00:00Z;59,37559;0;3
2020-02-23 11:00:00Z;46,29627;0;3
2020-02-24 11:00:00Z;41,76696;0;3
2020-02-25 11:00:00Z;40,65047;0;3
2020-02-26 11:00:00Z;39,99034;0;3
2020-02-27 11:00:00Z;39,56419;0;3
2020-02-28 11:00:00Z;39,71841;0;3
2020-02-29 11:00:00Z;36,54222;0;3
2020-03-01 11:00:00Z;35,18958;0;3
2020-03-02 11:00:00Z;35,5725;0;3
2020-03-03 11:00:00Z;34,15096;0;3
2020-03-04 11:00:00Z;35,13862;0;3
2020-03-05 11:00:00Z;35,63303;0;3
2020-03-06 11:00:00Z;35,82515;0;3
2020-03-07 11:00:00Z;34,29329;0;3
2020-03-08 11:00:00Z;38,44997;0;3
2020-03-09 11:00:00Z;42,72366;0;3
2020-03-10 11:00:00Z;30,5044;0;3
2020-03-11 11:00:00Z;30,44922;0;3
2020-03-12 11:00:00Z;30,16333;0;3
2020-03-13 11:00:00Z;31,0061;0;3
2020-03-14 11:00:00Z;33,92465;0;3
2020-03-15 11:00:00Z;43,921;0;3
2020-03-16 11:00:00Z;45,09937;0;3
2020-03-17 11:00:00Z;45,60638;0;3
2020-03-18 11:00:00Z;48,23384;0;3
2020-03-19 11:00:00Z;44,37651;0;3
2020-03-20 11:00:00Z;39,65558;0;3
2020-03-21 11:00:00Z;36,33541;0;3
2020-03-22 11:00:00Z;34,28642;0;3
2020-03-23 11:00:00Z;31,97941;0;3
2020-03-24 11:00:00Z;37,14327;0;3
2020-03-25 11:00:00Z;56,12254;0;3
2020-03-26 11:00:00Z;56,28155;0;3
2020-03-27 11:00:00Z;45,06539;0;3
2020-03-28 11:00:00Z;39,73396;0;3
2020-03-29 11:00:00Z;34,34813;0;3
2020-03-30 11:00:00Z;31,55561;0;3
2020-03-31 11:00:00Z;26,32534;0;3
2020-04-01 11:00:00Z;36,65854;0;3
2020-04-02 11:00:00Z;40,24802;0;3
2020-04-03 11:00:00Z;38,4617;0;3
2020-04-04 11:00:00Z;37,39922;0;3
2020-04-05 11:00:00Z;36,98778;0;3
2020-04-06 11:00:00Z;40,25489;0;3
2020-04-07 11:00:00Z;50,92923;0;3
2020-04-08 11:00:00Z;54,76657;0;3
2020-04-09 11:00:00Z;49,59714;0;3
2020-04-10 11:00:00Z;40,62249;0;3
2020-04-11 11:00:00Z;39,35043;0;3
2020-04-12 11:00:00Z;52,38247;0;3
2020-04-13 11:00:00Z;44,5047;0;3
2020-04-14 11:00:00Z;40,07901;0;3
2020-04-15 11:00:00Z;74,48921;0;3
2020-04-16 11:00:00Z;79,88558;0;3
2020-04-17 11:00:00Z;58,13112;0;3
2020-04-18 11:00:00Z;48,20049;0;3
2020-04-19 11:00:00Z;42,98264;0;3
2020-04-20 11:00:00Z;41,18714;0;3
2020-04-21 11:00:00Z;42,28361;0;3
2020-04-22 11:00:00Z;44,79779;0;3
2020-04-23 11:00:00Z;45,80647;0;3
2020-04-24 11:00:00Z;45,01305;0;3
2020-04-25 11:00:00Z;43,98327;0;3
2020-04-26 11:00:00Z;42,32025;0;3
2020-04-27 11:00:00Z;41,06995;0;3
2020-04-28 11:00:00Z;40,53637;0;3
2020-04-29 11:00:00Z;39,1053;0;3
2020-04-30 11:00:00Z;38,68784;0;3
2020-05-01 11:00:00Z;38,74449;0;3
2020-05-02 11:00:00Z;38,14852;0;3
2020-05-03 11:00:00Z;37,48334;0;3
2020-05-04 11:00:00Z;34,75987;0;3
2020-05-05 11:00:00Z;28,15418;0;3
2020-05-06 11:00:00Z;29,9919;0;3
2020-05-07 11:00:00Z;34,79844;0;3
2020-05-08 11:00:00Z;39,73358;0;3
2020-05-09 11:00:00Z;40,403;0;3
2020-05-10 11:00:00Z;37,23255;0;3
2020-05-11 11:00:00Z;34,94739;0;3
2020-05-12 11:00:00Z;36,25186;0;3
2020-05-13 11:00:00Z;35,06985;0;3
2020-05-14 11:00:00Z;34,05641;0;3
2020-05-15 11:00:00Z;32,62189;0;3
2020-05-16 11:00:00Z;32,2603;0;3
2020-05-17 11:00:00Z;37,85455;0;3
2020-05-18 11:00:00Z;38,39722;0;3
2020-05-19 11:00:00Z;36,12976;0;3
2020-05-20 11:00:00Z;34,94108;0;3
2020-05-21 11:00:00Z;36,61414;0;3
2020-05-22 11:00:00Z;49,50869;0;3
2020-05-23 11:00:00Z;72,31864;0;3
2020-05-24 11:00:00Z;75,77579;0;3
2020-05-25 11:00:00Z;73,15168;0;3
2020-05-26 11:00:00Z;74,18476;0;3
2020-05-27 11:00:00Z;84,77973;0;3
2020-05-28 11:00:00Z;88,88875;0;3
2020-05-29 11:00:00Z;83,24792;0;3
2020-05-30 11:00:00Z;79,31031;0;3
2020-05-31 11:00:00Z;89,63513;0;3
2020-06-01 11:00:00Z;98,92207;0;3
2020-06-02 11:00:00Z;103,5955;0;3
2020-06-03 11:00:00Z;103,252;0;3
2020-06-04 11:00:00Z;108,2828;0;3
2020-06-05 11:00:00Z;111,3497;0;3
2020-06-06 11:00:00Z;113,5155;0;3
2020-06-07 11:00:00Z;107,3283;0;3
2020-06-08 11:00:00Z;100,9194;0;3
2020-06-09 11:00:00Z;93,60666;0;3
2020-06-10 11:00:00Z;89,68771;0;3
2020-06-11 11:00:00Z;89,951;0;3
2020-06-12 11:00:00Z;93,99762;0;3
2020-06-13 11:00:00Z;102,9434;0;3
2020-06-14 11:00:00Z;111,8312;0;3
2020-06-15 11:00:00Z;112,623;0;3
2020-06-16 11:00:00Z;114,2968;0;3
2020-06-17 11:00:00Z;118,0345;0;3
2020-06-18 11:00:00Z;118,1635;0;3
2020-06-19 11:00:00Z;118,2637;0;3
2020-06-20 11:00:00Z;120,5668;0;3
2020-06-21 11:00:00Z;124,0476;3;3
2020-06-22 11:00:00Z;128,0422;3;3
2020-06-23 11:00:00Z;119,2947;0;3
2020-06-24 11:00:00Z;111,4432;0;3
2020-06-25 11:00:00Z;109,8473;0;3
2020-06-26 11:00:00Z;106,9394;0;3
2020-06-27 11:00:00Z;104,037;0;3
2020-06-28 11:00:00Z;105,4559;0;3
2020-06-29 11:00:00Z;104,7474;0;3
2020-06-30 11:00:00Z;96,18351;0;3
2020-07-01 11:00:00Z;86,75329;0;3
2020-07-02 11:00:00Z;76,65707;0;3
2020-07-03 11:00:00Z;72,43385;0;3
2020-07-04 11:00:00Z;66,5182;0;3
2020-07-05 11:00:00Z;60,04776;0;3
2020-07-06 11:00:00Z;64,48811;0;3
2020-07-07 11:00:00Z;64,68699;0;3
2020-07-08 11:00:00Z;62,73761;0;3
2020-07-09 11:00:00Z;63,40527;0;3
2020-07-10 11:00:00Z;60,41029;0;3
2020-07-11 11:00:00Z;58,11705;0;3
2020-07-12 11:00:00Z;60,89382;0;3
2020-07-13 11:00:00Z;58,20045;0;3
2020-07-14 11:00:00Z;57,13291;0;3
2020-07-15 11:00:00Z;56,34281;0;3
2020-07-16 11:00:00Z;53,47772;0;3
2020-07-17 11:00:00Z;55,74685;0;3
2020-07-18 11:00:00Z;63,5578;0;3
2020-07-19 11:00:00Z;64,14114;0;3
2020-07-20 11:00:00Z;62,70552;0;3
2020-07-21 11:00:00Z;61,57632;0;3
2020-07-22 11:00:00Z;61,19263;0;3
2020-07-23 11:00:00Z;60,08215;0;3
2020-07-24 11:00:00Z;55,7967;0;3
2020-07-25 11:00:00Z;50,88805;0;3
2020-07-26 11:00:00Z;47,45329;0;3
2020-07-27 11:00:00Z;51,93416;0;3
2020-07-28 11:00:00Z;52,96649;0;3
2020-07-29 11:00:00Z;54,71198;0;3
2020-07-30 11:00:00Z;63,51573;0;3
2020-07-31 11:00:00Z;62,86307;0;3
2020-08-01 11:00:00Z;58,91581;0;3
2020-08-02 11:00:00Z;56,95707;0;3
2020-08-03 11:00:00Z;69,22793;0;3
2020-08-04 11:00:00Z;75,14994;0;3
2020-08-05 11:00:00Z;74,83815;0;3
2020-08-06 11:00:00Z;73,4364;0;3
2020-08-07 11:00:00Z;70,78507;0;3
2020-08-08 11:00:00Z;69,53635;0;3
2020-08-09 11:00:00Z;70,95775;0;3
2020-08-10 11:00:00Z;66,81918;0;3
2020-08-11 11:00:00Z;61,91064;0;3
2020-08-12 11:00:00Z;57,47936;0;3
2020-08-13 11:00:00Z;55,91424;0;3
2020-08-14 11:00:00Z;56,48493;0;3
2020-08-15 11:00:00Z;52,90133;0;3
2020-08-16 11:00:00Z;50,03957;0;3
2020-08-17 11:00:00Z;47,03602;0;3
2020-08-18 11:00:00Z;44,08527;0;3
2020-08-19 11:00:00Z;42,21471;0;3
2020-08-20 11:00:00Z;42,21909;0;3
2020-08-21 11:00:00Z;41,35314;0;3
2020-08-22 11:00:00Z;64,62086;0;3
2020-08-23 11:00:00Z;96,48019;0;3
2020-08-24 11:00:00Z;101,3295;0;3
2020-08-25 11:00:00Z;104,6579;0;3
2020-08-26 11:00:00Z;93,60865;0;3
2020-08-27 11:00:00Z;81,38939;0;3
2020-08-28 11:00:00Z;70,41838;0;3
2020-08-29 11:00:00Z;61,62924;0;3
2020-08-30 11:00:00Z;55,05451;0;3
2020-08-31 11:00:00Z;48,82276;0;3
2020-09-01 11:00:00Z;43,67759;0;3
2020-09-02 11:00:00Z;38,90414;0;3
2020-09-03 11:00:00Z;34,50939;0;3
2020-09-04 11:00:00Z;37,46559;0;3
2020-09-05 11:00:00Z;65,34743;0;3
2020-09-06 11:00:00Z;98,55538;0;3
2020-09-07 11:00:00Z;85,81908;0;3
2020-09-08 11:00:00Z;104,284;0;3
2020-09-09 11:00:00Z;125,3133;0;3
2020-09-10 11:00:00Z;121,5026;0;3
2020-09-11 11:00:00Z;107,9641;0;3
2020-09-12 11:00:00Z;138,8138;0;3
2020-09-13 11:00:00Z;144,0479;0;3
2020-09-14 11:00:00Z;127,0874;0;3
2020-09-15 11:00:00Z;130,3886;0;3
2020-09-16 11:00:00Z;140,1863;0;3
2020-09-17 11:00:00Z;116,8654;0;3
2020-09-18 11:00:00Z;100,0161;0;3
2020-09-19 11:00:00Z;92,00071;0;3
2020-09-20 11:00:00Z;80,92245;0;3
2020-09-21 11:00:00Z;72,98041;0;3
2020-09-22 11:00:00Z;99,19604;0;3
2020-09-23 11:00:00Z;97,07142;0;3
2020-09-24 11:00:00Z;94,7048;0;3
2020-09-25 11:00:00Z;101,0226;0;3
2020-09-26 11:00:00Z;90,27794;0;3
2020-09-27 11:00:00Z;78,81697;0;3
2020-09-28 11:00:00Z;68,74375;0;3
2020-09-29 11:00:00Z;61,48549;0;3
2020-09-30 11:00:00Z;63,40465;0;3
2020-10-01 11:00:00Z;58,45943;0;3
2020-10-02 11:00:00Z;53,38565;0;3
2020-10-03 11:00:00Z;48,91055;0;3
2020-10-04 11:00:00Z;45,18655;0;3
2020-10-05 11:00:00Z;42,4674;0;3
2020-10-06 11:00:00Z;40,02654;0;3
2020-10-07 11:00:00Z;38,00072;0;3
2020-10-08 11:00:00Z;37,10969;0;3
2020-10-09 11:00:00Z;45,40984;0;3
2020-10-10 11:00:00Z;39,4026;0;3
2020-10-11 11:00:00Z;33,97071;0;3
2020-10-12 11:00:00Z;30,8491;0;3
2020-10-13 11:00:00Z;34,10423;0;3
2020-10-14 11:00:00Z;33,96371;0;3
2020-10-15 11:00:00Z;33,69664;0;3
2020-10-16 11:00:00Z;30,91881;0;3
2020-10-17 11:00:00Z;27,90676;0;3
2020-10-18 11:00:00Z;26,28221;0;3
2020-10-19 11:00:00Z;23,73469;0;3
2020-10-20 11:00:00Z;22,65368;0;3
2020-10-21 11:00:00Z;24,69546;0;3
2020-10-22 11:00:00Z;22,97194;0;3
2020-10-23 11:00:00Z;21,99897;0;3
2020-10-24 11:00:00Z;20,50096;0;3
2020-10-25 11:00:00Z;37,28447;0;3
2020-10-26 11:00:00Z;35,26387;0;3
2020-10-27 11:00:00Z;30,80626;0;3
2020-10-28 11:00:00Z;29,29802;0;3
2020-10-29 11:00:00Z;55,02031;0;3
2020-10-30 11:00:00Z;44,07079;0;3
2020-10-31 11:00:00Z;41,3752;0;3
2020-11-01 11:00:00Z;37,25521;0;3
2020-11-02 11:00:00Z;47,89669;0;3
2020-11-03 11:00:00Z;59,17913;0;3
2020-11-04 11:00:00Z;75,56773;0;3
2020-11-05 11:00:00Z;83,17871;0;3
2020-11-06 11:00:00Z;81,51582;0;3
2020-11-07 11:00:00Z;75,01193;0;3
2020-11-08 11:00:00Z;71,09107;0;3
2020-11-09 11:00:00Z;62,23629;0;3
2020-11-10 11:00:00Z;54,49151;0;3
2020-11-11 11:00:00Z;52,28542;0;3
2020-11-12 11:00:00Z;48,38112;0;3
2020-11-13 11:00:00Z;43,03009;0;3
2020-11-14 11:00:00Z;38,75724;0;3
2020-11-15 11:00:00Z;35,67894;0;3
2020-11-16 11:00:00Z;37,1256;0;3
2020-11-17 11:00:00Z;61,35838;0;3
2020-11-18 11:00:00Z;117,2923;0;3
2020-11-19 11:00:00Z;160,7466;0;3
2020-11-20 11:00:00Z;116,4441;0;3
2020-11-21 11:00:00Z;115,0169;0;3
2020-11-22 11:00:00Z;124,0564;0;3
2020-11-23 11:00:00Z;102,7027;0;3
2020-11-24 11:00:00Z;101,2158;0;3
2020-11-25 11:00:00Z;148,4019;0;3
2020-11-26 11:00:00Z;120,0739;0;3
2020-11-27 11:00:00Z;96,99737;0;3
2020-11-28 11:00:00Z;81,54931;0;3
2020-11-29 11:00:00Z;68,67281;0;3
2020-11-30 11:00:00Z;65,50127;0;3
2020-12-01 11:00:00Z;59,62463;0;3
2020-12-02 11:00:00Z;50,37131;0;3
2020-12-03 11:00:00Z;45,45146;0;3
2020-12-04 11:00:00Z;40,08237;0;3
2020-12-05 11:00:00Z;35,30055;0;3
2020-12-06 11:00:00Z;31,91107;0;3
2020-12-07 11:00:00Z;28,67808;0;3
2020-12-08 11:00:00Z;26,86783;0;3
2020-12-09 11:00:00Z;25,37068;0;3
2020-12-10 11:00:00Z;22,49476;0;3
2020-12-11 11:00:00Z;20,09895;0;3
2020-12-12 11:00:00Z;18,09732;0;3
2020-12-13 11:00:00Z;17,91408;0;3
2020-12-14 11:00:00Z;17,19745;0;3
2020-12-15 11:00:00Z;16,16965;0;3
2020-12-16 11:00:00Z;16,99193;0;3
2020-12-17 11:00:00Z;16,7426;0;3
2020-12-18 11:00:00Z;16,59757;0;3
2020-12-19 11:00:00Z;22,6927;0;3
2020-12-20 11:00:00Z;32,20915;0;3
2020-12-21 11:00:00Z;44,12415;0;3
2020-12-22 11:00:00Z;38,158;0;3
2020-12-23 11:00:00Z;39,05582;0;3
2020-12-24 11:00:00Z;32,01865;0;3
2020-12-25 11:00:00Z;27,85222;0;3
2020-12-26 11:00:00Z;25,62692;0;3
2020-12-27 11:00:00Z;22,72345;0;3
2020-12-28 11:00:00Z;21,60373;0;3
2020-12-29 11:00:00Z;19,9068;0;3
2020-12-30 11:00:00Z;18,7382;0;3
2020-12-31 11:00:00Z;16,67597;0;3


#Persentiler

Dag;Måned;0;5;10;20;25;30;40;50;60;70;75;80;90;95;100
01;01;3,60957455635071;4,41294841766357;5,60560474395752;7,5315450668335;8,75413131713867;12,7189599990845;20,5519920349121;24,5710067749023;29,4870429992676;37,9235679626465;39,609203338623;40,9472679138184;47,2617126464844;63,1809852600097;67,1136016845703
02;01;3,23637270927429;4,5449324131012;5,31048774719238;7,62366504669189;7,80114555358887;9,62713890075683;19,5596101760864;22,2732582092285;27,20419921875;38,2572257995605;40,6827564239502;44,3127388000488;59,0529998779297;63,0610137939453;67,4403381347656
03;01;3,49624633789063;4,41342425346375;4,91576900482178;6,42372455596924;7,15377593040466;8,71482372283936;16,9801820755005;20,1299324035645;32,6803482055664;35,8301651000977;37,3574104309082;39,2863960266113;48,468196105957;55,1867237091064;56,0621185302734
04;01;3,67400860786438;4,2145902633667;5,06657447814941;5,58117170333862;6,92902159690857;8,41940879821777;15,6653793334961;18,8728485107422;29,9329189300537;33,0609104156494;38,0433311462402;41,959969329834;48,7335762023926;49,7652683258057;76,7457809448242
05;01;3,58842372894287;4,17928805351257;4,83578443527222;5,50153112411499;6,87094116210938;8,23987998962402;14,0199096679688;18,8355808258057;27,1284957885742;31,9352096557617;36,0498790740967;37,0542572021484;43,5056022644043;49,5336666107178;64,3466110229492
06;01;3,38359093666077;4,31322093009949;4,64123001098633;5,27447204589844;6,59956622123718;9,05284557342529;14,6224548339844;17,7337779998779;24,3404838562012;30,4309547424316;34,3580951690674;35,8466850280762;51,3327125549317;60,8513240814209;66,3136825561523
07;01;3,2543728351593;4,33534107208252;4,54764699935913;5,12128582000732;6,13455939292908;7,37793016433716;13,5651306152344;16,0590858459473;22,0905796051025;31,0294124603271;32,5034351348877;34,4107208251953;55,0294403076172;65,2703735351562;96,3376846313477
08;01;3,0989727973938;3,98973345756531;4,42830476760864;5,07177000045776;6,03566598892212;7,12272357940674;12,4447860717773;16,3898868560791;22,5183013916016;32,6214660644531;34,4483451843262;36,3945838928223;61,5141235351563;79,9516677856445;82,113525390625
09;01;3,02730274200439;3,71697859764099;4,01385812759399;4,9136118888855;5,88236594200134;6,87283601760864;11,892749786377;15,5341920852661;27,6472454071045;30,1383449554443;35,190450668335;39,8764060974121;63,4216590881348;67,2588432312012;68,69482421875
10;01;2,98006725311279;3,96825811862946;4,40874862670898;4,92379856109619;6,66705012321472;9,49290676116943;14,6552124023438;23,7806644439697;26,2210861206055;31,6329303741455;31,9933223724365;38,3681785583496;56,3281173706055;72,6532768249511;82,3668441772461
