#Hovefoss, 84.11.0, Vannføring, dogn
Tidspunkt;Vannføring (m³/s);Korrigert;Kontrollert
2019-07-23 11:00:00Z;9,057775;0;3
2019-07-24 11:00:00Z;8,300096;0;3
2019-07-25 11:00:00Z;6,946651;0;3
2019-07-26 11:00:00Z;5,772645;0;3
2019-07-27 11:00:00Z;4,823077;0;3
2019-07-28 11:00:00Z;4,026322;0;3
2019-07-29 11:00:00Z;3,434623;0;3
2019-07-30 11:00:00Z;5,522519;0;3
2019-07-31 11:00:00Z;14,96796;0;3
2019-08-01 11:00:00Z;12,95695;0;3
2019-08-02 11:00:00Z;8,524743;0;3
2019-08-03 11:00:00Z;6,193171;0;3
2019-08-04 11:00:00Z;4,780196;0;3
2019-08-05 11:00:00Z;3,816566;0;3
2019-08-06 11:00:00Z;4,0576;0;3
2019-08-07 11:00:00Z;8,634313;0;3
2019-08-08 11:00:00Z;15,07896;0;3
2019-08-09 11:00:00Z;12,22106;0;3
2019-08-10 11:00:00Z;9,372181;0;3
2019-08-11 11:00:00Z;9,81133;0;3
2019-08-12 11:00:00Z;18,71227;0;3
2019-08-13 11:00:00Z;19,97573;0;3
2019-08-14 11:00:00Z;16,6329;0;3
2019-08-15 11:00:00Z;12,13925;0;3
2019-08-16 11:00:00Z;13,75507;0;3
2019-08-17 11:00:00Z;17,67919;0;3
2019-08-18 11:00:00Z;23,4175;0;3
2019-08-19 11:00:00Z;26,27556;0;3
2019-08-20 11:00:00Z;91,53158;0;3
2019-08-21 11:00:00Z;37,57561;0;3
2019-08-22 11:00:00Z;21,77542;0;3
2019-08-23 11:00:00Z;42,19587;0;3
2019-08-24 11:00:00Z;29,28482;0;3
2019-08-25 11:00:00Z;18,316;0;3
2019-08-26 11:00:00Z;12,60752;0;3
2019-08-27 11:00:00Z;9,033495;0;3
2019-08-28 11:00:00Z;7,604978;0;3
2019-08-29 11:00:00Z;48,45266;0;3
2019-08-30 11:00:00Z;52,68146;0;3
2019-08-31 11:00:00Z;82,48121;0;3
2019-09-01 11:00:00Z;36,58275;0;3
2019-09-02 11:00:00Z;29,48293;0;3
2019-09-03 11:00:00Z;22,43409;0;3
2019-09-04 11:00:00Z;16,29458;0;3
2019-09-05 11:00:00Z;20,82291;0;3
2019-09-06 11:00:00Z;17,21545;0;3
2019-09-07 11:00:00Z;16,69795;0;3
2019-09-08 11:00:00Z;11,73892;0;3
2019-09-09 11:00:00Z;8,568215;0;3
2019-09-10 11:00:00Z;6,73051;0;3
2019-09-11 11:00:00Z;8,112164;0;3
2019-09-12 11:00:00Z;48,52674;0;3
2019-09-13 11:00:00Z;69,24328;0;3
2019-09-14 11:00:00Z;102,4223;0;3
2019-09-15 11:00:00Z;148,7861;0;3
2019-09-16 11:00:00Z;81,36209;0;3
2019-09-17 11:00:00Z;49,2335;0;3
2019-09-18 11:00:00Z;28,56304;0;3
2019-09-19 11:00:00Z;19,65238;0;3
2019-09-20 11:00:00Z;21,59313;0;3
2019-09-21 11:00:00Z;19,26872;0;3
2019-09-22 11:00:00Z;14,09311;0;3
2019-09-23 11:00:00Z;10,427;0;3
2019-09-24 11:00:00Z;8,208849;0;3
2019-09-25 11:00:00Z;6,766872;0;3
2019-09-26 11:00:00Z;5,655714;0;3
2019-09-27 11:00:00Z;4,906319;0;3
2019-09-28 11:00:00Z;4,297222;0;3
2019-09-29 11:00:00Z;3,775908;0;3
2019-09-30 11:00:00Z;4,020368;0;3
2019-10-01 11:00:00Z;18,23843;0;3
2019-10-02 11:00:00Z;14,17304;0;3
2019-10-03 11:00:00Z;10,96535;0;3
2019-10-04 11:00:00Z;8,806343;0;3
2019-10-05 11:00:00Z;6,876872;0;3
2019-10-06 11:00:00Z;5,528015;0;3
2019-10-07 11:00:00Z;4,567147;0;3
2019-10-08 11:00:00Z;5,422764;0;3
2019-10-09 11:00:00Z;6,413606;0;3
2019-10-10 11:00:00Z;8,226441;0;3
2019-10-11 11:00:00Z;15,56946;0;3
2019-10-12 11:00:00Z;23,97333;0;3
2019-10-13 11:00:00Z;15,89719;0;3
2019-10-14 11:00:00Z;10,04181;0;3
2019-10-15 11:00:00Z;8,011663;0;3
2019-10-16 11:00:00Z;6,77086;0;3
2019-10-17 11:00:00Z;5,973609;0;3
2019-10-18 11:00:00Z;6,164485;0;3
2019-10-19 11:00:00Z;5,395363;0;3
2019-10-20 11:00:00Z;4,604026;0;3
2019-10-21 11:00:00Z;3,969102;0;3
2019-10-22 11:00:00Z;38,79509;0;3
2019-10-23 11:00:00Z;47,82304;0;3
2019-10-24 11:00:00Z;26,02332;0;3
2019-10-25 11:00:00Z;32,39513;0;3
2019-10-26 11:00:00Z;21,98649;0;3
2019-10-27 11:00:00Z;13,72768;0;3
2019-10-28 11:00:00Z;9,633667;0;3
2019-10-29 11:00:00Z;7,42708;0;3
2019-10-30 11:00:00Z;8,158172;0;3
2019-10-31 11:00:00Z;25,46467;0;3
2019-11-01 11:00:00Z;14,98797;0;3
2019-11-02 11:00:00Z;9,091476;0;3
2019-11-03 11:00:00Z;6,469635;0;3
2019-11-04 11:00:00Z;4,938699;0;3
2019-11-05 11:00:00Z;4,647458;0;3
2019-11-06 11:00:00Z;4,55624;0;3
2019-11-07 11:00:00Z;2,959095;0;3
2019-11-08 11:00:00Z;2,42546;0;3
2019-11-09 11:00:00Z;2,758663;0;3
2019-11-10 11:00:00Z;4,420782;0;3
2019-11-11 11:00:00Z;4,85122;0;3
2019-11-12 11:00:00Z;5,058817;0;3
2019-11-13 11:00:00Z;4,709048;0;3
2019-11-14 11:00:00Z;2,501097;0;3
2019-11-15 11:00:00Z;1,629497;0;3
2019-11-16 11:00:00Z;1,34602;0;3
2019-11-17 11:00:00Z;1,206318;0;3
2019-11-18 11:00:00Z;1,114755;0;3
2019-11-19 11:00:00Z;1,192316;0;3
2019-11-20 11:00:00Z;1,074028;0;3
2019-11-21 11:00:00Z;0,9495913;0;3
2019-11-22 11:00:00Z;1,065875;0;3
2019-11-23 11:00:00Z;1,275402;0;3
2019-11-24 11:00:00Z;1,378316;0;3
2019-11-25 11:00:00Z;1,608886;0;3
2019-11-26 11:00:00Z;1,725425;0;3
2019-11-27 11:00:00Z;1,541105;0;3
2019-11-28 11:00:00Z;1,385472;0;3
2019-11-29 11:00:00Z;1,179274;0;3
2019-11-30 11:00:00Z;1,16514;0;3
2019-12-01 11:00:00Z;1,125345;0;3
2019-12-02 11:00:00Z;1,092006;0;3
2019-12-03 11:00:00Z;5,985566;0;3
2019-12-04 11:00:00Z;32,87181;0;3
2019-12-05 11:00:00Z;44,20403;0;3
2019-12-06 11:00:00Z;22,34313;0;3
2019-12-07 11:00:00Z;11,76489;0;3
2019-12-08 11:00:00Z;10,3291;0;3
2019-12-09 11:00:00Z;13,61321;0;3
2019-12-10 11:00:00Z;7,648106;0;3
2019-12-11 11:00:00Z;25,52619;0;3
2019-12-12 11:00:00Z;22,06287;0;3
2019-12-13 11:00:00Z;11,39852;0;3
2019-12-14 11:00:00Z;8,098166;0;3
2019-12-15 11:00:00Z;7,861737;0;3
2019-12-16 11:00:00Z;6,410862;0;3
2019-12-17 11:00:00Z;6,142862;0;3
2019-12-18 11:00:00Z;4,362098;0;3
2019-12-19 11:00:00Z;3,738621;0;3
2019-12-20 11:00:00Z;13,87;0;3
2019-12-21 11:00:00Z;29,82804;0;3
2019-12-22 11:00:00Z;17,67369;0;3
2019-12-23 11:00:00Z;10,55055;0;3
2019-12-24 11:00:00Z;7,172922;0;3
2019-12-25 11:00:00Z;5,570754;0;3
2019-12-26 11:00:00Z;4,494914;0;3
2019-12-27 11:00:00Z;3,829424;0;3
2019-12-28 11:00:00Z;4,964244;0;3
2019-12-29 11:00:00Z;102,8661;0;3
2019-12-30 11:00:00Z;152,638;0;3
2019-12-31 11:00:00Z;44,30981;0;3
2020-01-01 11:00:00Z;29,62654;0;3
2020-01-02 11:00:00Z;54,41058;0;3
2020-01-03 11:00:00Z;69,84564;0;3
2020-01-04 11:00:00Z;20,95077;0;3
2020-01-05 11:00:00Z;25,33509;0;3
2020-01-06 11:00:00Z;50,12872;0;3
2020-01-07 11:00:00Z;54,50837;0;3
2020-01-08 11:00:00Z;78,44795;0;3
2020-01-09 11:00:00Z;25,81921;0;3
2020-01-10 11:00:00Z;14,94257;0;3
2020-01-11 11:00:00Z;29,52907;0;3
2020-01-12 11:00:00Z;31,21431;0;3
2020-01-13 11:00:00Z;17,88659;0;3
2020-01-14 11:00:00Z;17,37348;0;3
2020-01-15 11:00:00Z;17,49704;0;3
2020-01-16 11:00:00Z;31,40809;0;3
2020-01-17 11:00:00Z;30,00794;0;3
2020-01-18 11:00:00Z;21,73562;0;3
2020-01-19 11:00:00Z;18,03478;0;3
2020-01-20 11:00:00Z;59,4378;0;3
2020-01-21 11:00:00Z;106,0495;0;3
2020-01-22 11:00:00Z;31,67507;0;3
2020-01-23 11:00:00Z;37,42896;0;3
2020-01-24 11:00:00Z;40,13326;0;3
2020-01-25 11:00:00Z;23,14149;0;3
2020-01-26 11:00:00Z;30,28795;0;3
2020-01-27 11:00:00Z;22,75197;0;3
2020-01-28 11:00:00Z;14,82634;0;3
2020-01-29 11:00:00Z;10,37748;0;3
2020-01-30 11:00:00Z;8,134372;0;3
2020-01-31 11:00:00Z;9,122054;0;3
2020-02-01 11:00:00Z;28,18945;0;3
2020-02-02 11:00:00Z;14,68958;0;3
2020-02-03 11:00:00Z;9,576678;0;3
2020-02-04 11:00:00Z;7,37073;0;3
2020-02-05 11:00:00Z;9,721782;0;3
2020-02-06 11:00:00Z;23,08529;0;3
2020-02-07 11:00:00Z;18,29936;0;3
2020-02-08 11:00:00Z;13,86986;0;3
2020-02-09 11:00:00Z;26,96604;0;3
2020-02-10 11:00:00Z;29,36052;0;3
2020-02-11 11:00:00Z;14,55863;0;3
2020-02-12 11:00:00Z;10,46546;0;3
2020-02-13 11:00:00Z;7,847028;0;3
2020-02-14 11:00:00Z;6,526412;0;3
2020-02-15 11:00:00Z;8,569206;0;3
2020-02-16 11:00:00Z;22,25481;0;3
2020-02-17 11:00:00Z;35,0193;0;3
2020-02-18 11:00:00Z;30,90358;0;3
2020-02-19 11:00:00Z;16,50373;0;3
2020-02-20 11:00:00Z;14,27941;0;3
2020-02-21 11:00:00Z;21,76052;0;3
2020-02-22 11:00:00Z;23,78593;0;3
2020-02-23 11:00:00Z;12,78269;0;3
2020-02-24 11:00:00Z;8,883179;0;3
2020-02-25 11:00:00Z;6,79031;0;3
2020-02-26 11:00:00Z;6,545059;0;3
2020-02-27 11:00:00Z;5,519526;0;3
2020-02-28 11:00:00Z;4,6613;0;3
2020-02-29 11:00:00Z;4,382769;0;3
2020-03-01 11:00:00Z;3,815815;0;3
2020-03-02 11:00:00Z;3,438745;0;3
2020-03-03 11:00:00Z;3,355784;0;3
2020-03-04 11:00:00Z;3,232552;0;3
2020-03-05 11:00:00Z;3,109006;0;3
2020-03-06 11:00:00Z;2,995034;0;3
2020-03-07 11:00:00Z;2,925553;0;3
2020-03-08 11:00:00Z;22,33266;0;3
2020-03-09 11:00:00Z;30,72766;0;3
2020-03-10 11:00:00Z;17,03237;0;3
2020-03-11 11:00:00Z;21,43964;0;3
2020-03-12 11:00:00Z;14,38644;0;3
2020-03-13 11:00:00Z;9,046041;0;3
2020-03-14 11:00:00Z;6,630446;0;3
2020-03-15 11:00:00Z;11,54138;0;3
2020-03-16 11:00:00Z;10,34522;0;3
2020-03-17 11:00:00Z;14,56599;0;3
2020-03-18 11:00:00Z;12,36415;0;3
2020-03-19 11:00:00Z;9,496325;0;3
2020-03-20 11:00:00Z;6,938313;0;3
2020-03-21 11:00:00Z;5,455547;0;3
2020-03-22 11:00:00Z;4,804437;0;3
2020-03-23 11:00:00Z;4,285169;0;3
2020-03-24 11:00:00Z;13,01886;0;3
2020-03-25 11:00:00Z;39,84315;0;3
2020-03-26 11:00:00Z;26,14158;0;3
2020-03-27 11:00:00Z;17,86447;0;3
2020-03-28 11:00:00Z;14,53422;0;3
2020-03-29 11:00:00Z;9,45172;0;3
2020-03-30 11:00:00Z;7,809797;0;3
2020-03-31 11:00:00Z;7,776952;0;3
2020-04-01 11:00:00Z;17,94048;0;3
2020-04-02 11:00:00Z;14,09845;0;3
2020-04-03 11:00:00Z;8,906737;0;3
2020-04-04 11:00:00Z;7,128575;0;3
2020-04-05 11:00:00Z;6,494248;0;3
2020-04-06 11:00:00Z;12,64247;0;3
2020-04-07 11:00:00Z;30,02669;0;3
2020-04-08 11:00:00Z;35,50614;0;3
2020-04-09 11:00:00Z;22,21337;0;3
2020-04-10 11:00:00Z;13,75978;0;3
2020-04-11 11:00:00Z;11,05818;0;3
2020-04-12 11:00:00Z;29,86462;0;3
2020-04-13 11:00:00Z;19,1278;0;3
2020-04-14 11:00:00Z;14,93185;0;3
2020-04-15 11:00:00Z;58,41274;0;3
2020-04-16 11:00:00Z;40,797;0;3
2020-04-17 11:00:00Z;20,91807;0;3
2020-04-18 11:00:00Z;14,67259;0;3
2020-04-19 11:00:00Z;12,92721;0;3
2020-04-20 11:00:00Z;14,48009;0;3
2020-04-21 11:00:00Z;17,78926;0;3
2020-04-22 11:00:00Z;20,54957;0;3
2020-04-23 11:00:00Z;20,99984;0;3
2020-04-24 11:00:00Z;20,26871;0;3
2020-04-25 11:00:00Z;19,09234;0;3
2020-04-26 11:00:00Z;17,29756;0;3
2020-04-27 11:00:00Z;16,0055;0;3
2020-04-28 11:00:00Z;16,43711;0;3
2020-04-29 11:00:00Z;14,99003;0;3
2020-04-30 11:00:00Z;12,26586;0;3
2020-05-01 11:00:00Z;12,23574;0;3
2020-05-02 11:00:00Z;13,05044;0;3
2020-05-03 11:00:00Z;12,8395;0;3
2020-05-04 11:00:00Z;11,99444;0;3
2020-05-05 11:00:00Z;10,07026;0;3
2020-05-06 11:00:00Z;16,31423;0;3
2020-05-07 11:00:00Z;17,27798;0;3
2020-05-08 11:00:00Z;22,54346;0;3
2020-05-09 11:00:00Z;20,13304;0;3
2020-05-10 11:00:00Z;14,48815;0;3
2020-05-11 11:00:00Z;11,0216;0;3
2020-05-12 11:00:00Z;10,24228;0;3
2020-05-13 11:00:00Z;8,890382;0;3
2020-05-14 11:00:00Z;7,590146;0;3
2020-05-15 11:00:00Z;7,03272;0;3
2020-05-16 11:00:00Z;8,86278;0;3
2020-05-17 11:00:00Z;12,88896;0;3
2020-05-18 11:00:00Z;13,64948;0;3
2020-05-19 11:00:00Z;12,81107;0;3
2020-05-20 11:00:00Z;12,59991;0;3
2020-05-21 11:00:00Z;18,06659;0;3
2020-05-22 11:00:00Z;37,62011;0;3
2020-05-23 11:00:00Z;64,38135;0;3
2020-05-24 11:00:00Z;52,72783;0;3
2020-05-25 11:00:00Z;42,68142;0;3
2020-05-26 11:00:00Z;42,19276;0;3
2020-05-27 11:00:00Z;46,9838;0;3
2020-05-28 11:00:00Z;41,42411;0;3
2020-05-29 11:00:00Z;33,18815;0;3
2020-05-30 11:00:00Z;36,11614;0;3
2020-05-31 11:00:00Z;49,90188;0;3
2020-06-01 11:00:00Z;50,68629;0;3
2020-06-02 11:00:00Z;44,74011;0;3
2020-06-03 11:00:00Z;44,45473;0;3
2020-06-04 11:00:00Z;50,95487;0;3
2020-06-05 11:00:00Z;46,32343;0;3
2020-06-06 11:00:00Z;43,60132;0;3
2020-06-07 11:00:00Z;38,03466;0;3
2020-06-08 11:00:00Z;32,89961;0;3
2020-06-09 11:00:00Z;29,70955;0;3
2020-06-10 11:00:00Z;31,03981;0;3
2020-06-11 11:00:00Z;35,65032;0;3
2020-06-12 11:00:00Z;42,95752;0;3
2020-06-13 11:00:00Z;50,90957;0;3
2020-06-14 11:00:00Z;48,80098;0;3
2020-06-15 11:00:00Z;45,94852;0;3
2020-06-16 11:00:00Z;48,88045;0;3
2020-06-17 11:00:00Z;49,27882;0;3
2020-06-18 11:00:00Z;45,94264;0;3
2020-06-19 11:00:00Z;49,77296;0;3
2020-06-20 11:00:00Z;50,76943;0;3
2020-06-21 11:00:00Z;53,2078;0;3
2020-06-22 11:00:00Z;47,65486;0;3
2020-06-23 11:00:00Z;35,98559;0;3
2020-06-24 11:00:00Z;36,9725;0;3
2020-06-25 11:00:00Z;40,06926;0;3
2020-06-26 11:00:00Z;35,76191;0;3
2020-06-27 11:00:00Z;35,20568;0;3
2020-06-28 11:00:00Z;42,44825;0;3
2020-06-29 11:00:00Z;36,5372;0;3
2020-06-30 11:00:00Z;26,47773;0;3
2020-07-01 11:00:00Z;23,36364;0;3
2020-07-02 11:00:00Z;19,27925;0;3
2020-07-03 11:00:00Z;23,66912;0;3
2020-07-04 11:00:00Z;17,49881;0;3
2020-07-05 11:00:00Z;14,61841;0;3
2020-07-06 11:00:00Z;27,93107;0;3
2020-07-07 11:00:00Z;23,75617;0;3
2020-07-08 11:00:00Z;18,44857;0;3
2020-07-09 11:00:00Z;22,12791;0;3
2020-07-10 11:00:00Z;17,98649;0;3
2020-07-11 11:00:00Z;29,9464;0;3
2020-07-12 11:00:00Z;30,19861;0;3
2020-07-13 11:00:00Z;21,09492;0;3
2020-07-14 11:00:00Z;18,64589;0;3
2020-07-15 11:00:00Z;18,13914;0;3
2020-07-16 11:00:00Z;17,6126;0;3
2020-07-17 11:00:00Z;29,67639;0;3
2020-07-18 11:00:00Z;34,74671;0;3
2020-07-19 11:00:00Z;27,7543;0;3
2020-07-20 11:00:00Z;22,98481;0;3
2020-07-21 11:00:00Z;21,45988;0;3
2020-07-22 11:00:00Z;21,25332;0;3
2020-07-23 11:00:00Z;19,58851;0;3
2020-07-24 11:00:00Z;14,42354;0;3
2020-07-25 11:00:00Z;11,56047;0;3
2020-07-26 11:00:00Z;11,44074;0;3
2020-07-27 11:00:00Z;25,74707;0;3
2020-07-28 11:00:00Z;22,60131;0;3
2020-07-29 11:00:00Z;20,35419;0;3
2020-07-30 11:00:00Z;19,65491;0;3
2020-07-31 11:00:00Z;16,81497;0;3
2020-08-01 11:00:00Z;15,05161;0;3
2020-08-02 11:00:00Z;15,52661;0;3
2020-08-03 11:00:00Z;25,65721;0;3
2020-08-04 11:00:00Z;27,82465;0;3
2020-08-05 11:00:00Z;29,54874;0;3
2020-08-06 11:00:00Z;28,4107;0;3
2020-08-07 11:00:00Z;23,43781;0;3
2020-08-08 11:00:00Z;26,50432;0;3
2020-08-09 11:00:00Z;22,7119;0;3
2020-08-10 11:00:00Z;15,66039;0;3
2020-08-11 11:00:00Z;12,81559;0;3
2020-08-12 11:00:00Z;11,34156;0;3
2020-08-13 11:00:00Z;12,3325;0;3
2020-08-14 11:00:00Z;13,04234;0;3
2020-08-15 11:00:00Z;11,12302;0;3
2020-08-16 11:00:00Z;9,389168;0;3
2020-08-17 11:00:00Z;8,50532;0;3
2020-08-18 11:00:00Z;8,086829;0;3
2020-08-19 11:00:00Z;8,060514;0;3
2020-08-20 11:00:00Z;9,185189;0;3
2020-08-21 11:00:00Z;9,707994;0;3
2020-08-22 11:00:00Z;70,47548;0;3
2020-08-23 11:00:00Z;76,85076;0;3
2020-08-24 11:00:00Z;44,44704;0;3
2020-08-25 11:00:00Z;41,82645;0;3
2020-08-26 11:00:00Z;23,31327;0;3
2020-08-27 11:00:00Z;14,36657;0;3
2020-08-28 11:00:00Z;10,35232;0;3
2020-08-29 11:00:00Z;8,724158;0;3
2020-08-30 11:00:00Z;8,168279;0;3
2020-08-31 11:00:00Z;6,45714;0;3
2020-09-01 11:00:00Z;5,388541;0;3
2020-09-02 11:00:00Z;4,654082;0;3
2020-09-03 11:00:00Z;4,507782;0;3
2020-09-04 11:00:00Z;18,19849;0;3
2020-09-05 11:00:00Z;58,53301;0;3
2020-09-06 11:00:00Z;81,93756;0;3
2020-09-07 11:00:00Z;32,32841;0;3
2020-09-08 11:00:00Z;57,69085;0;3
2020-09-09 11:00:00Z;60,93903;0;3
2020-09-10 11:00:00Z;36,05566;0;3
2020-09-11 11:00:00Z;46,03589;0;3
2020-09-12 11:00:00Z;72,90539;0;3
2020-09-13 11:00:00Z;70,5522;0;3
2020-09-14 11:00:00Z;39,42507;0;3
2020-09-15 11:00:00Z;60,60678;0;3
2020-09-16 11:00:00Z;58,67003;0;3
2020-09-17 11:00:00Z;23,04205;0;3
2020-09-18 11:00:00Z;21,13076;0;3
2020-09-19 11:00:00Z;19,53525;0;3
2020-09-20 11:00:00Z;16,15047;0;3
2020-09-21 11:00:00Z;20,77215;0;3
2020-09-22 11:00:00Z;89,88034;0;3
2020-09-23 11:00:00Z;54,33637;0;3
2020-09-24 11:00:00Z;35,50856;0;3
2020-09-25 11:00:00Z;38,06201;0;3
2020-09-26 11:00:00Z;19,43209;0;3
2020-09-27 11:00:00Z;12,80907;0;3
2020-09-28 11:00:00Z;9,717024;0;3
2020-09-29 11:00:00Z;10,69165;0;3
2020-09-30 11:00:00Z;21,55859;0;3
2020-10-01 11:00:00Z;14,80953;0;3
2020-10-02 11:00:00Z;10,54662;0;3
2020-10-03 11:00:00Z;8,136138;0;3
2020-10-04 11:00:00Z;6,660433;0;3
2020-10-05 11:00:00Z;6,239995;0;3
2020-10-06 11:00:00Z;5,731073;0;3
2020-10-07 11:00:00Z;5,066788;0;3
2020-10-08 11:00:00Z;6,842463;0;3
2020-10-09 11:00:00Z;18,77094;0;3
2020-10-10 11:00:00Z;11,94916;0;3
2020-10-11 11:00:00Z;8,209179;0;3
2020-10-12 11:00:00Z;6,408377;0;3
2020-10-13 11:00:00Z;5,286344;0;3
2020-10-14 11:00:00Z;4,428765;0;3
2020-10-15 11:00:00Z;3,783465;0;3
2020-10-16 11:00:00Z;3,317147;0;3
2020-10-17 11:00:00Z;3,022397;0;3
2020-10-18 11:00:00Z;3,492101;0;3
2020-10-19 11:00:00Z;3,353937;0;3
2020-10-20 11:00:00Z;5,812809;0;3
2020-10-21 11:00:00Z;13,83699;0;3
2020-10-22 11:00:00Z;14,18816;0;3
2020-10-23 11:00:00Z;9,707558;0;3
2020-10-24 11:00:00Z;7,242538;0;3
2020-10-25 11:00:00Z;38,68303;0;3
2020-10-26 11:00:00Z;22,93301;0;3
2020-10-27 11:00:00Z;12,80731;0;3
2020-10-28 11:00:00Z;9,523355;0;3
2020-10-29 11:00:00Z;42,51868;0;3
2020-10-30 11:00:00Z;19,38899;0;3
2020-10-31 11:00:00Z;18,60699;0;3
2020-11-01 11:00:00Z;14,67998;0;3
2020-11-02 11:00:00Z;36,66184;0;3
2020-11-03 11:00:00Z;42,85472;0;3
2020-11-04 11:00:00Z;39,14981;0;3
2020-11-05 11:00:00Z;50,64764;0;3
2020-11-06 11:00:00Z;44,08679;0;3
2020-11-07 11:00:00Z;28,01283;0;3
2020-11-08 11:00:00Z;23,73165;0;3
2020-11-09 11:00:00Z;16,21215;0;3
2020-11-10 11:00:00Z;11,74615;0;3
2020-11-11 11:00:00Z;12,6235;0;3
2020-11-12 11:00:00Z;12,73267;0;3
2020-11-13 11:00:00Z;10,40391;0;3
2020-11-14 11:00:00Z;10,59085;0;3
2020-11-15 11:00:00Z;11,42318;0;3
2020-11-16 11:00:00Z;17,00092;0;3
2020-11-17 11:00:00Z;45,99408;0;3
2020-11-18 11:00:00Z;108,7046;0;3
2020-11-19 11:00:00Z;76,11761;0;3
2020-11-20 11:00:00Z;25,37822;0;3
2020-11-21 11:00:00Z;33,95011;0;3
2020-11-22 11:00:00Z;39,77459;0;3
2020-11-23 11:00:00Z;21,91916;0;3
2020-11-24 11:00:00Z;31,87963;0;3
2020-11-25 11:00:00Z;110,8076;0;3
2020-11-26 11:00:00Z;35,19715;0;3
2020-11-27 11:00:00Z;18,40771;0;3
2020-11-28 11:00:00Z;12,6851;0;3
2020-11-29 11:00:00Z;10,47907;0;3
2020-11-30 11:00:00Z;21,56691;0;3
2020-12-01 11:00:00Z;14,87787;0;3
2020-12-02 11:00:00Z;10,42515;0;3
2020-12-03 11:00:00Z;12,43115;0;3
2020-12-04 11:00:00Z;8,553576;0;3
2020-12-05 11:00:00Z;6,445293;0;3
2020-12-06 11:00:00Z;5,380584;0;3
2020-12-07 11:00:00Z;4,739905;0;3
2020-12-08 11:00:00Z;5,674738;0;3
2020-12-09 11:00:00Z;6,138298;0;3
2020-12-10 11:00:00Z;5,291987;0;3
2020-12-11 11:00:00Z;4,479465;0;3
2020-12-12 11:00:00Z;4,223695;0;3
2020-12-13 11:00:00Z;5,52105;0;3
2020-12-14 11:00:00Z;4,769355;0;3
2020-12-15 11:00:00Z;2,867612;0;3
2020-12-16 11:00:00Z;3,609604;0;3
2020-12-17 11:00:00Z;4,90448;0;3
2020-12-18 11:00:00Z;6,443374;0;3
2020-12-19 11:00:00Z;20,48396;0;3
2020-12-20 11:00:00Z;33,59952;0;3
2020-12-21 11:00:00Z;35,51319;0;3
2020-12-22 11:00:00Z;22,59162;0;3
2020-12-23 11:00:00Z;19,02665;0;3
2020-12-24 11:00:00Z;11,0123;0;3
2020-12-25 11:00:00Z;7,697229;0;3
2020-12-26 11:00:00Z;7,061372;0;3
2020-12-27 11:00:00Z;7,106978;0;3
2020-12-28 11:00:00Z;6,533114;0;3
2020-12-29 11:00:00Z;5,149695;0;3
2020-12-30 11:00:00Z;4,360172;0;3
2020-12-31 11:00:00Z;3,817392;0;3


#Persentiler

Dag;Måned;0;5;10;20;25;30;40;50;60;70;75;80;90;95;100
01;01;0,933201849460602;2,99915671348572;3,43246772289276;5,79496412277222;6,47537338733673;7,33590312004089;8,83060474395752;10,1698045730591;14,3795658111572;20,3355337142944;22,0078988075256;25,698853302002;31,8091449737549;33,648645401001;64,9433517456055
02;01;0,808505952358246;2,66973229646683;4,58694519996643;5,41653776168823;6,1373884677887;7,17555689811707;8,45297737121582;11,2607750892639;12,9743099212646;18,663131904602;20,9357800483704;23,674885559082;30,1931770324707;41,5050851821899;66,3884887695313
03;01;0,722388923168182;2,61707354784012;4,53228735923767;5,111097240448;5,59631860256195;6,52932343482971;7,44642429351807;9,53518676757813;10,2829149246216;13,0398915290832;15,5666415691376;17,7852378845215;25,1953937530518;44,5912923812866;59,5659713745117
04;01;0,80527251958847;2,76669306755066;3,43007860183716;5,08670949935913;5,40362119674683;6,05395712852478;6,92746057510376;7,88432478904724;8,72479858398437;10,5993651390076;12,0730571746826;15,7878723144531;29,7425678253174;46,9830934524536;79,4591064453125
05;01;0,839652955532074;2,63866040706635;3,31832232475281;4,86876516342163;5,03544521331787;5,13655490875244;6,3943434715271;7,69504237174988;8,35221252441406;9,23004846572876;10,2498188018799;11,2374242782593;27,7298812866211;30,4013819694519;44,8698387145996
06;01;0,71941602230072;1,72821514010429;2,71759048700333;4,20527057647705;4,37275624275208;4,90475564002991;6,33317937850952;7,96385312080383;8,80613021850586;11,0078587532043;13,4234473705292;17,6628963470459;23,4774620056152;30,9213001251221;50,9866142272949
07;01;0,6396644115448;1,60847842097282;2,55347765684128;3,88149981498718;4,19938182830811;4,90447797775269;5,87279672622681;7,5392119884491;8,24536418914795;11,7457288742065;12,6576471328735;19,0364776611328;28,465115737915;36,1776559829712;67,699089050293
08;01;0,420553863048553;1,70847044587135;2,69331293106079;3,57138509750366;3,69160318374634;4,62914850711822;5,67364339828491;7,40839791297913;14,6179389953613;19,5211664199829;19,9523944854736;25,8570316314697;33,3790573120117;36,0839984893799;88,0222091674805
09;01;0,425798505544662;1,78790006041527;2,59420464038849;3,45622706413269;3,68845671415329;4,39080805778503;5,01891412734985;7,27495217323303;10,9661031723022;15,3798630714416;17,9434623718262;20,5714515686035;36,0384475708008;46,7748592376709;56,5765953063965
